Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2
44,1,2,64590,0,0,14/10/2012,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0
54,1,3,71232,0,1,28/11/2013,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0
42,1,3,34600,1,1,01/01/2013,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0
45,1,1,46904,1,1,11/03/2012,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0
39,1,2,49094,0,1,21/09/2012,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0
30,1,3,36075,1,0,12/09/2013,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0
33,4,3,60839,1,1,28/08/2012,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0
34,1,3,77298,0,1,11/02/2013,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0
63,1,3,34026,1,1,08/05/2013,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0
51,3,1,48918,1,1,04/12/2014,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0
51,4,3,82122,0,0,15/08/2013,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0
38,1,1,37697,1,0,02/07/2014,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0
61,1,3,34074,1,1,13/07/2013,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0
53,2,2,28520,1,1,14/06/2013,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0
58,1,1,62535,0,1,10/03/2013,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0
37,2,1,36273,1,0,16/04/2014,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0
50,1,3,63404,0,2,06/06/2014,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0
33,4,3,75774,1,0,05/02/2014,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0
38,1,3,78416,0,1,27/06/2014,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0
38,1,3,75702,0,1,14/10/2012,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0
62,2,3,59385,1,1,28/04/2013,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0
47,1,1,37070,1,1,20/03/2013,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0
63,1,2,44689,1,1,01/10/2014,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0
55,1,3,53977,0,1,06/08/2013,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0
47,3,1,7144,0,2,12/07/2013,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0
49,1,1,18701,1,1,06/04/2013,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0
58,1,2,90369,0,0,28/04/2014,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0
38,3,1,63159,0,0,11/05/2012,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0
46,1,3,37758,1,1,10/04/2012,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0
49,3,1,46757,0,1,16/11/2012,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0
45,2,2,79734,0,0,28/06/2014,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0
21,1,3,63207,0,0,20/01/2013,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0
59,1,4,72071,0,1,14/02/2013,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0
30,3,3,21840,1,0,21/07/2013,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0
31,4,3,58582,0,1,28/09/2013,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0
62,1,1,72282,0,0,19/07/2013,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0
57,1,2,50387,0,2,31/08/2013,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0
53,3,3,32583,1,1,15/06/2014,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0
52,1,3,62568,0,1,04/07/2014,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0
42,2,4,44635,1,1,10/11/2013,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0
42,2,1,33316,1,1,10/04/2013,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0
45,1,2,63967,0,1,08/09/2013,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0
34,4,3,52513,0,0,09/04/2012,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0
44,1,2,25293,1,0,15/09/2013,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0
48,3,5,54111,0,1,25/08/2013,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0
27,1,3,78394,0,0,15/02/2013,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0
55,2,2,80739,0,0,23/05/2013,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0
38,2,3,22669,1,0,22/05/2013,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0
26,1,1,29236,1,0,10/08/2013,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0
54,1,3,44911,0,1,15/03/2013,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0
51,3,2,54693,0,1,17/02/2013,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0
40,1,3,48186,1,0,20/03/2014,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0
36,1,2,54809,1,1,09/11/2013,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0
34,1,3,41580,1,1,12/10/2012,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0
43,3,2,80336,0,0,09/09/2013,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0
56,1,2,47743,0,1,22/03/2013,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0
57,4,2,62972,0,1,08/03/2012,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0
58,3,4,57333,0,1,22/09/2012,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0
31,3,3,32313,1,0,02/11/2013,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0
60,2,5,84953,0,0,06/03/2013,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0
46,2,4,27071,1,0,23/04/2014,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0
56,2,3,68148,0,0,31/08/2013,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0
48,2,3,65735,1,1,12/07/2013,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0
37,3,2,86836,0,0,09/12/2012,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0
51,3,2,4023,1,1,23/06/2014,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0
23,1,2,30093,0,0,07/08/2013,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0
48,3,2,57705,0,1,01/11/2014,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0
26,1,1,25008,1,0,02/02/2014,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0
17,4,1,83257,0,0,18/09/2012,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0
38,1,3,22280,1,0,19/05/2013,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0
34,3,2,72159,0,0,29/10/2012,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0
52,1,3,64260,0,0,01/11/2013,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0
29,3,1,82733,0,0,09/10/2013,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0
42,2,4,74290,0,1,08/12/2013,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0
61,2,1,58217,2,1,17/11/2012,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0
37,2,3,21024,0,0,07/04/2013,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0
41,3,2,70116,0,0,26/01/2013,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0
27,1,3,54006,1,0,18/09/2012,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0
46,3,2,69063,0,1,11/07/2012,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0
38,4,4,11448,0,0,15/12/2013,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0
34,1,1,61825,0,1,08/07/2013,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0
42,1,2,70886,1,0,14/10/2013,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0
30,1,2,69109,0,0,11/09/2012,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0
39,1,5,60208,1,1,10/07/2012,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0
45,2,3,32889,1,1,09/06/2013,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0
30,1,1,34738,1,0,05/11/2014,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0
41,2,3,30538,1,0,10/01/2012,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0
37,4,3,82326,0,0,03/10/2014,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0
47,3,4,26642,1,0,03/01/2014,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0
49,1,4,69932,0,1,06/12/2013,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0
42,1,1,44503,1,1,16/04/2014,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0
65,3,1,60200,0,1,01/02/2013,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0
62,1,4,49638,0,1,19/04/2014,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0
27,4,1,23830,0,0,02/07/2014,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0
53,2,5,33051,0,0,16/08/2012,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0
56,1,2,72905,0,0,21/01/2014,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0
62,3,3,69702,0,1,19/02/2013,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0
38,1,4,70300,1,0,15/07/2013,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0
28,3,2,70643,0,0,15/10/2012,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0
45,3,2,30396,1,0,30/04/2014,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0
46,3,4,50616,0,1,18/04/2014,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0
44,2,1,62772,0,1,19/05/2013,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0
29,3,1,30298,0,0,19/05/2014,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0
28,1,1,52413,1,0,11/03/2012,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0
57,3,2,44155,1,1,19/01/2014,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0
42,3,4,86979,0,0,11/07/2013,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0
38,1,3,76532,1,1,09/09/2013,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0
31,1,2,42081,1,0,26/02/2013,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0
24,3,2,67546,0,0,31/08/2012,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0
25,2,3,88420,0,0,05/02/2014,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0
28,1,2,31158,1,0,27/01/2013,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0
46,1,4,61671,0,1,06/03/2014,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0
40,1,1,69719,0,0,26/05/2014,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0
64,1,4,49160,0,1,20/10/2013,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0
34,0,3,24882,1,0,09/09/2012,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0
60,3,1,90933,0,0,31/03/2014,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0
69,3,1,113734,0,0,28/05/2014,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0
63,3,3,59292,0,1,13/06/2013,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0
49,3,2,45759,1,1,23/02/2013,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0
31,1,1,22148,0,0,13/04/2014,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0
27,2,2,73395,0,0,18/03/2014,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0
42,1,4,29819,1,0,24/10/2013,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0
46,1,2,45688,0,1,25/01/2014,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0
59,1,2,62820,0,0,05/11/2013,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0
42,3,2,60491,0,1,09/06/2013,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0
28,1,3,33235,1,0,02/05/2014,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0
54,1,2,35701,0,0,19/03/2013,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0
33,2,2,31535,1,0,26/09/2013,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0
54,4,3,92556,0,0,20/04/2014,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0
42,1,1,67384,0,1,11/10/2012,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0
41,2,3,80573,0,0,14/10/2012,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0
45,1,2,77870,0,1,22/08/2012,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0
50,3,5,52278,0,1,25/01/2013,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0
44,1,1,57107,0,1,24/08/2012,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1
23,1,2,18929,0,0,16/02/2013,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0
32,3,1,36038,1,0,31/05/2013,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0
37,1,1,20180,0,0,20/02/2013,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0
47,3,3,34230,1,1,26/12/2012,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0
37,4,1,31878,0,1,22/06/2014,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0
42,4,2,70932,0,1,19/01/2014,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0
56,1,1,91249,0,0,20/10/2012,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1
70,2,1,77598,0,0,10/01/2013,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0
54,1,1,80982,1,1,01/08/2013,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0
36,2,2,22701,1,0,09/05/2013,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0
43,3,2,55212,0,1,23/11/2012,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1
43,1,2,70617,0,0,23/06/2013,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0
55,1,1,64849,0,0,13/11/2012,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0
48,2,2,62694,1,1,17/06/2013,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0
39,3,2,61917,1,1,20/11/2013,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0
66,3,2,67472,0,1,28/09/2013,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0
32,2,2,21059,1,0,01/07/2014,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0
46,2,2,29543,2,0,04/01/2014,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0
62,1,2,75903,0,1,04/08/2013,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0
37,4,3,34984,1,1,09/06/2012,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0
57,3,1,54998,0,1,03/10/2013,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0
63,3,5,54356,0,1,19/11/2012,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0
55,2,2,34242,0,1,23/03/2014,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0
40,1,2,25410,1,0,31/08/2013,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0
30,3,2,73356,0,0,02/06/2014,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0
63,1,3,28320,0,1,14/01/2013,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0
35,1,1,23763,1,0,08/07/2012,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0
30,1,2,72570,0,0,25/04/2014,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0
36,2,2,34529,1,0,14/09/2012,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0
62,1,5,70792,0,0,02/06/2013,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0
30,1,2,63211,0,0,11/02/2012,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0
40,2,2,83891,0,1,20/06/2014,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0
45,1,1,36065,1,1,31/03/2013,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0
59,1,3,39898,0,1,02/12/2013,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0
73,3,1,51141,0,0,07/08/2013,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0
37,1,2,56939,0,1,18/09/2013,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0
63,1,1,80872,0,0,05/12/2014,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0
36,3,3,72335,0,0,13/08/2012,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0
49,3,1,61798,0,0,23/11/2013,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0
64,3,5,76842,0,0,05/03/2014,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0
38,1,3,29478,1,0,17/01/2014,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0
56,1,1,46998,0,1,22/10/2012,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0
23,1,1,96843,0,0,23/04/2013,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0
64,3,5,56551,1,1,05/07/2014,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0
48,2,2,70053,0,1,07/03/2013,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0
51,3,5,71670,0,0,07/09/2013,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1
36,1,2,44359,1,1,17/06/2014,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0
61,1,1,40887,1,1,05/06/2013,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0
48,1,4,48877,0,1,01/05/2014,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0
66,1,3,74485,0,0,24/08/2013,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0
41,1,3,64474,0,1,22/10/2013,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0
51,1,3,77226,0,1,28/02/2014,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0
64,1,5,72643,0,0,27/02/2013,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0
36,2,3,85738,0,0,23/01/2014,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0
47,1,4,55686,0,1,14/02/2013,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0
31,1,1,39062,1,0,25/03/2014,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0
42,1,3,34600,1,1,01/01/2013,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0
38,1,2,40794,0,1,04/07/2013,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0
42,4,2,54690,1,1,11/07/2013,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0
44,1,2,4428,0,1,10/05/2013,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0
49,4,2,32632,0,0,08/02/2012,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0
45,3,1,38236,1,1,20/09/2013,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0
35,1,2,36781,1,0,04/10/2014,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0
28,2,1,31385,1,0,12/05/2012,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0
29,1,2,24570,1,0,27/02/2013,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0
38,3,4,25509,1,0,18/09/2012,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0
63,1,2,94642,0,0,02/12/2014,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0
51,2,2,58646,0,1,06/10/2013,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0
38,1,1,53201,1,1,02/12/2013,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0
55,1,3,21994,0,1,24/12/2012,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0
35,1,2,57113,1,1,02/06/2013,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0
22,1,2,51373,0,0,22/06/2013,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0
27,1,2,23477,1,0,21/10/2013,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0
58,1,2,58116,0,1,13/04/2014,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0
50,3,4,72968,0,0,16/12/2013,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0
42,2,2,39791,0,1,28/03/2013,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0
66,2,1,91712,0,0,17/10/2013,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0
56,1,1,94472,0,1,04/03/2014,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0
53,1,3,13672,1,1,17/04/2013,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0
34,4,2,96547,0,0,23/05/2014,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0
37,1,2,79205,0,0,29/08/2012,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0
37,3,3,56559,0,1,25/12/2012,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0
40,3,2,32644,1,0,16/01/2013,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0
34,4,1,67506,0,1,01/02/2014,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0
43,1,1,24206,1,0,03/08/2013,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0
46,3,4,28420,1,0,24/12/2013,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0
42,1,2,22979,1,0,09/06/2012,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0
48,1,1,33279,0,0,06/12/2014,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0
41,2,1,46423,1,1,18/09/2013,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0
36,1,2,30368,0,1,11/07/2013,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0
42,1,2,63684,0,1,26/11/2012,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0
49,1,4,41638,0,1,13/02/2013,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0
54,3,4,68805,0,1,17/09/2013,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0
48,3,3,65814,0,1,03/02/2014,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0
55,1,4,71964,0,0,20/05/2013,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0
27,1,1,39146,1,0,14/02/2013,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0
36,1,3,96876,0,0,08/06/2013,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0
32,0,2,34445,0,0,27/01/2013,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0
54,1,1,68281,0,0,08/07/2012,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0
38,4,2,37284,1,1,29/03/2013,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0
30,1,2,36790,0,0,03/01/2013,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0
46,1,3,27943,1,1,15/04/2013,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0
63,1,4,22263,1,1,30/03/2014,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0
40,1,3,30261,1,2,25/09/2012,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0
36,1,3,28587,1,0,02/12/2014,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0
31,2,2,43815,1,0,04/05/2013,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0
58,1,2,48195,1,1,21/01/2014,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0
62,2,2,77027,0,1,02/05/2014,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0
48,3,2,71322,0,1,16/02/2013,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0
35,2,2,32765,1,0,23/02/2014,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0
48,1,3,29672,1,1,03/12/2013,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0
60,1,4,23272,0,0,17/10/2013,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0
63,2,3,49912,0,1,09/07/2012,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0
27,4,3,7500,1,0,08/01/2012,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0
66,3,5,68117,0,1,03/10/2013,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0
58,1,2,67225,0,1,26/11/2013,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0
37,1,2,17649,1,0,11/12/2013,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0
38,1,3,55914,0,1,29/04/2013,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0
29,1,2,40059,1,0,28/09/2013,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0
63,1,3,60905,0,1,12/05/2013,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0
35,1,2,75330,1,1,10/04/2012,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0
